TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
22170,9.076951981,175.4450836,175.4066467,175.4067078,175.4809265,175.4808502,494.5580444,990.1139526,9.0851717,9.0851717,0,0,0,0,138.4056091,0,47.77146912,39.29586411,0,2765.380615,2765.380615,0,0,22.18630791,10.48409653,10.48418522,-0.038243126,-0.076486252,14.16583633,14.16687584,0,0,0,175.4450836,0,5.52058506,0.038435195,0.038384333,0,6.251768112,1.143874407,151.91922,0.14521575,368.0064087,0,39.29586411,0,0,0,0,0,-6.751639843,2.086796045,0.960411131,-6.149999619,-9.854432106,0.766379118,0.766366422,179.1152039,179.1151886,179.1151886,177.2801056,0,0,0,19.85371208,48.92030334,0.032999996,0.044,2743518,48057136,260.3643494,0,3.13927E-05,16158.75,495874.7813,5.225710869,0.124497548,0,0,0,162070.0781,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974718,0.029964648,0
22180,9.077116966,175.4458313,175.4090271,175.4090729,175.4795685,175.4794922,494.5580444,990.1139526,9.084824562,9.084824562,0,0,0,0,138.2825775,0,47.81789017,39.26746368,0,2765.381104,2765.381104,0,0,22.18343735,10.48408794,10.48417759,-0.035888124,-0.071776249,14.16574001,14.16679382,0,0,0,175.4458313,0,5.508282185,0.036807589,0.036756728,0,6.256014347,1.143811226,151.951767,0.145187587,368.0525818,0,39.26746368,0,0,0,0,0,-6.751639843,2.08680892,0.960410714,-6.149999619,-9.854419708,0.766281009,0.76626724,179.1154633,179.115448,179.115448,177.2806244,0,0,0,19.87416267,48.9666481,0.032999996,0.044,2744132,48077632,260.7819824,0,3.13927E-05,16209.84863,495874.7813,5.23224926,0.12467622,0,0,0,162179.2031,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974718,0.029964648,0
22190,9.077298164,175.4466705,175.4113922,175.4114532,175.4782104,175.4781342,494.5580444,990.1138916,9.084499359,9.084499359,0,0,0,0,138.1596832,0,47.86427307,39.23916245,0,2765.38208,2765.38208,0,0,22.1803627,10.48408127,10.48417091,-0.03353313,-0.06706626,14.165658,14.16671181,0,0,0,175.4466705,0,5.495992184,0.035264757,0.035213895,0,6.260260105,1.143748045,151.9843292,0.145159155,368.1019592,0,39.23916245,0,0,0,0,0,-6.751639843,2.086823225,0.960410237,-6.149999619,-9.854406357,0.766183019,0.766161084,179.115799,179.1157684,179.1157684,177.281189,0,0,0,19.89462662,49.01302719,0.032999996,0.044,2744745.5,48098124,261.1998291,0,3.13927E-05,16261,495874.7813,5.238790512,0.124855019,0,0,0,162288.3281,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974714,0.029964646,0
22200,9.077496529,175.4475861,175.4138947,175.4139404,175.4768524,175.4767761,494.5579834,990.1137695,9.084197044,9.084197044,0,0,0,0,138.0368652,0,47.91061783,39.21095657,0,2765.382813,2765.382813,0,0,22.17718506,10.48407555,10.48416424,-0.031212261,-0.062424522,14.16558933,14.16662979,0,0,0,175.4475861,0,5.483709812,0.033688016,0.033637155,0,6.26450634,1.143684864,152.0168762,0.145130217,368.1529541,0,39.21095657,0,0,0,0,0,-6.751639843,2.086838722,0.960409641,-6.149999619,-9.854391098,0.766085029,0.766051292,179.1161652,179.1161499,179.1161499,177.2818451,0,0,0,19.91508102,49.05939865,0.032999996,0.044,2745359,48118612,261.617981,0,3.13927E-05,16312.20508,495874.7813,5.245335579,0.125033915,0,0,0,162397.2188,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944504,0.02997471,0.029964643,0
22210,9.077712059,175.4485626,175.4166107,175.4166565,175.4757233,175.4756775,494.5579834,990.1137695,9.08391571,9.08391571,0,0,0,0,137.9141235,0,47.95693588,39.18284607,0,2765.383789,2765.383789,0,0,22.1743145,10.48406887,10.48415852,-0.028925525,-0.05785105,14.16550732,14.16656113,0,0,0,175.4485626,0,5.471436024,0.031958688,0.031907823,0,6.268752098,1.143621802,152.0494232,0.145100549,368.1986694,0,39.18284607,0,0,0,0,0,-6.751639843,2.086855412,0.960408807,-6.149999619,-9.854375839,0.765987098,0.76595217,179.116684,179.1166534,179.1166534,177.2825775,0,0,0,19.93554497,49.10576248,0.032999996,0.044,2745972.25,48139108,262.0364075,0,3.13927E-05,16363.46191,495874.7813,5.251890182,0.125212878,0,0,0,162506.0625,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944504,0.02997471,0.029964643,0
22220,9.077944756,175.4496307,175.4193115,175.4193726,175.4747009,175.4746552,494.5579834,990.1138916,9.083656311,9.083656311,0,0,0,0,137.7914734,0,48.0032196,39.15483856,0,2765.384766,2765.384766,0,0,22.17144585,10.4840641,10.48415279,-0.026638785,-0.053277571,14.16545296,14.16649246,0,0,0,175.4496307,0,5.459170341,0.030314129,0.030263266,0,6.272998333,1.143558621,152.0819855,0.145070568,368.2442322,0,39.15483856,0,0,0,0,0,-6.751639843,2.086873531,0.960407913,-6.149999619,-9.854358673,0.765889287,0.765853047,179.1172791,179.1172485,179.1172485,177.2834167,0,0,0,19.956007,49.15214539,0.032999996,0.044,2746585.25,48159596,262.4552307,0,3.13927E-05,16414.77539,495874.7813,5.258448601,0.125391945,0,0,0,162614.9063,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944504,0.029974714,0.029964644,0
22230,9.078196526,175.4508057,175.4220276,175.4220734,175.4736938,175.4736328,494.5579529,990.1139526,9.083417892,9.083417892,0,0,0,0,137.6689758,0,48.04944229,39.12695694,0,2765.385742,2765.385742,0,0,22.1684742,10.48405838,10.48414612,-0.024369113,-0.048738226,14.16538429,14.1664238,0,0,0,175.4508057,0,5.446921349,0.028771296,0.028720433,0,6.277244568,1.143495679,152.1145325,0.145040363,368.2913208,0,39.12695694,0,0,0,0,0,-6.751639843,2.086893559,0.96040684,-6.149999619,-9.8543396,0.765791476,0.765750408,179.1179504,179.1179047,179.1179047,177.284317,0,0,0,19.97649193,49.19853592,0.032999996,0.044,2747197.75,48180080,262.8744812,0,3.13927E-05,16466.13672,495874.7813,5.265010834,0.125571266,0,0,0,162723.6719,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944502,0.029974718,0.029964646,0
22240,9.078468323,175.4520416,175.4247437,175.4247894,175.4726868,175.4726563,494.5580444,990.1139526,9.083201408,9.083201408,0,0,0,0,137.5465546,0,48.09563828,39.09918213,0,2765.387207,2765.387207,0,0,22.16529655,10.48405361,10.4841423,-0.022116506,-0.044233013,14.16532993,14.16636944,0,0,0,175.4520416,0,5.434679031,0.027296279,0.027245415,0,6.281490326,1.143432379,152.1470795,0.145009756,368.3417053,0,39.09918213,0,0,0,0,0,-6.751639843,2.086914778,0.960405767,-6.149999619,-9.854319572,0.765693784,0.765640616,179.1186523,179.1186218,179.1186218,177.2852936,0,0,0,19.99697304,49.24494553,0.032999996,0.044,2747810.25,48200576,263.2939758,0,3.13927E-05,16517.55469,495874.7813,5.271575451,0.125750601,0,0,0,162832.2344,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974718,0.029964648,0
22250,9.078756332,175.4533539,175.4276581,175.4276886,175.4720154,175.4719696,494.5579834,990.1138916,9.083005905,9.083005905,0,0,0,0,137.4242401,0,48.14179993,39.0715065,0,2765.388184,2765.388184,0,0,22.16232491,10.48404884,10.48413849,-0.019880965,-0.039761931,14.16527462,14.16632843,0,0,0,175.4533539,0,5.422446251,0.025702583,0.025668675,0,6.285736561,1.143369317,152.1796417,0.144978985,368.3885193,0,39.0715065,0,0,0,0,0,-6.751639843,2.086937189,0.960404456,-6.149999619,-9.854298592,0.765596092,0.765537977,179.1195068,179.1194611,179.1194611,177.286377,0,0,0,20.01745987,49.29136658,0.032999996,0.044,2748421.75,48221064,263.7138672,0,3.13927E-05,16569.02344,495874.7813,5.278146744,0.125930101,0,0,0,162940.7969,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944504,0.029974714,0.029964644,0
22260,9.079062462,175.4547729,175.4307098,175.4307404,175.4713287,175.4712982,494.5579834,990.1138916,9.082830429,9.082830429,0,0,0,0,137.3020172,0,48.18791962,39.04393005,0,2765.389404,2765.389404,0,0,22.15935326,10.48404503,10.48413372,-0.017645424,-0.035290848,14.16523361,14.16627407,0,0,0,175.4547729,0,5.410223961,0.024058025,0.024024116,0,6.289982319,1.143306255,152.2121887,0.144947559,368.4351807,0,39.04393005,0,0,0,0,0,-6.751639843,2.086961269,0.960403025,-6.149999619,-9.854275703,0.765498459,0.765435338,179.1204224,179.1203766,179.1203766,177.2875366,0,0,0,20.03795052,49.33781433,0.032999996,0.044,2749033.75,48241544,264.1340332,0,3.13927E-05,16620.54492,495874.7813,5.284720898,0.126109675,0,0,0,163049.3594,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944504,0.029974714,0.029964644,0
22270,9.079385757,175.4562378,175.4337616,175.4337921,175.4706573,175.4706268,494.5580444,990.1139526,9.082675934,9.082675934,0,0,0,0,137.1798706,0,48.2340126,39.0164566,0,2765.390869,2765.390869,0,0,22.15648079,10.48404217,10.48412991,-0.015426946,-0.030853892,14.1651926,14.16623306,0,0,0,175.4562378,0,5.3980093,0.022481283,0.022447376,0,6.294228554,1.143243074,152.2447357,0.144915447,368.4800415,0,39.0164566,0,0,0,0,0,-6.751639843,2.086986303,0.960401416,-6.149999619,-9.854251862,0.765400887,0.765336156,179.1214142,179.1213684,179.1213684,177.2887726,0,0,0,20.05845451,49.3842659,0.032999996,0.044,2749645,48262036,264.5545654,0,3.13927E-05,16672.12305,495874.7813,5.291303635,0.126289457,0,0,0,163157.7656,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974718,0.029964648,0
22280,9.079725266,175.4578094,175.4368134,175.4368439,175.470108,175.4700775,494.5581055,990.1137695,9.082541466,9.082541466,0,0,0,0,137.0578308,0,48.28006363,38.98908234,0,2765.392334,2765.392334,0,0,22.15330505,10.48403931,10.484128,-0.013259665,-0.02651933,14.1651659,14.16620541,0,0,0,175.4578094,0,5.385806561,0.020989312,0.020955404,0,6.298474789,1.143179893,152.277298,0.144883066,368.5298157,0,38.98908234,0,0,0,0,0,-6.751639843,2.087012768,0.960399806,-6.149999619,-9.854227066,0.765303314,0.765226424,179.1224365,179.1223907,179.1223907,177.2900391,0,0,0,20.07896423,49.43071747,0.032999996,0.044,2750256.75,48282516,264.9755554,0,3.13927E-05,16723.75,495874.7813,5.29789257,0.126469314,0,0,0,163266.0313,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944509,0.02997471,0.029964644,0
22290,9.080082893,175.4594421,175.4398651,175.4398956,175.4697723,175.4697418,494.5580444,990.1138916,9.082427979,9.082427979,0,0,0,0,136.9358978,0,48.32607651,38.9618187,0,2765.394043,2765.394043,0,0,22.1503334,10.48403645,10.48412418,-0.011058253,-0.022116506,14.16512489,14.1661644,0,0,0,175.4594421,0,5.373612404,0.019582113,0.019548206,0,6.302720547,1.143116713,152.309845,0.144850448,368.5760498,0,38.9618187,0,0,0,0,0,-6.751639843,2.087040901,0.960398018,-6.149999619,-9.854201317,0.76520592,0.765123785,179.1236267,179.1235504,179.1235504,177.2914734,0,0,0,20.09947968,49.47718811,0.032999996,0.044,2750867.75,48303000,265.3968201,0,3.13927E-05,16775.43359,495874.7813,5.304483414,0.126649261,0,0,0,163374.3125,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.029974714,0.029964646,0
22300,9.080462456,175.4611969,175.4432068,175.443222,175.4694366,175.4694061,494.5580444,990.1137695,9.082335472,9.082335472,0,0,0,0,136.8141022,0,48.37203598,38.93477249,0,2765.395264,2765.395264,0,0,22.14756584,10.48403454,10.48412323,-0.008873907,-0.017747814,14.16511059,14.16615009,0,0,0,175.4611969,0,5.361432552,0.017988417,0.017971464,0,6.306951046,1.143053651,152.3422852,0.144818023,368.6187439,0,38.93477249,0,0,0,0,0,-6.751639843,2.087070704,0.960395932,-6.149999619,-9.85417366,0.765108466,0.765028179,179.1248779,179.1248322,179.1248322,177.2929535,0,0,0,20.11999512,49.52365112,0.032999996,0.044,2751478.25,48323476,265.8180847,0,3.13927E-05,16827.16992,495874.7813,5.311075211,0.126829252,0,0,0,163482.5938,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944507,0.02997471,0.029964644,0
22310,9.080856323,175.4630127,175.4465942,175.4466095,175.469101,175.4690552,494.5581055,990.1137695,9.082262993,9.082262993,0,0,0,0,136.6923523,0,48.41798401,38.90803909,0,2765.396973,2765.396973,0,0,22.14459419,10.48403263,10.48412228,-0.006723691,-0.013447382,14.16508389,14.16613674,0,0,0,175.4630127,0,5.349256992,0.016411675,0.016394721,0,6.311151981,1.14299047,152.3744965,0.144786403,368.6646729,0,38.90803909,0,0,0,0,0,-6.751639843,2.087101698,0.960393906,-6.149999619,-9.854144096,0.765011132,0.764925539,179.1262054,179.1261292,179.1261292,177.2945251,0,0,0,20.1405201,49.57013321,0.032999996,0.044,2752088.75,48343968,266.2389832,0,3.13927E-05,16878.95703,495874.7813,5.317653656,0.127008945,0,0,0,163590.6406,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944509,0.02997471,0.029964644,0
22320,9.081268311,175.4648895,175.4499817,175.4499969,175.4690094,175.4689941,494.558136,990.1137695,9.082210541,9.082210541,0,0,0,0,136.5707092,0,48.46388626,38.88140869,0,2765.398682,2765.398682,0,0,22.14131355,10.48403168,10.48412132,-0.004573475,-0.00914695,14.16506958,14.16612339,0,0,0,175.4648895,0,5.337091923,0.014902751,0.014885797,0,6.315353394,1.142927408,152.4067078,0.144753888,368.7156067,0,38.88140869,0,0,0,0,0,-6.751639843,2.087133646,0.96039176,-6.149999619,-9.854113579,0.764913857,0.764812231,179.1275635,179.1274872,179.1274872,177.2961426,0,0,0,20.1610527,49.61659622,0.032999996,0.044,2752699,48364448,266.6602173,0,3.13927E-05,16930.80273,495874.7813,5.324233532,0.127188727,0,0,0,163698.625,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944513,0.02997471,0.029964646,0
22330,9.081694603,175.4668579,175.4533844,175.4533997,175.4690094,175.4689941,494.558136,990.1137695,9.082178116,9.082178116,0,0,0,0,136.4491577,0,48.50975418,38.85486603,0,2765.400635,2765.400635,0,0,22.1384449,10.48403168,10.48411942,-0.002440325,-0.004880649,14.16506958,14.16610909,0,0,0,175.4668579,0,5.324937344,0.013478598,0.013461643,0,6.319554329,1.142864227,152.4389191,0.144720986,368.759552,0,38.85486603,0,0,0,0,0,-6.751639843,2.087167263,0.960389435,-6.149999619,-9.854083061,0.764816642,0.764713109,179.1290436,179.1289673,179.1289673,177.2978668,0,0,0,20.18158722,49.66308212,0.032999996,0.044,2753308.75,48384928,267.0817871,0,3.13927E-05,16982.69922,495874.7813,5.330827713,0.127368674,0,0,0,163806.625,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944513,0.02997471,0.029964646,0
22340,9.082139015,175.4688873,175.4567719,175.4567871,175.4690094,175.4689941,494.558136,990.1138916,9.082165718,9.082165718,0,0,0,0,136.3276672,0,48.55559921,38.82842255,0,2765.402344,2765.402344,0,0,22.13557434,10.48403072,10.48411942,-0.000341304,-0.000682608,14.16505623,14.16610909,0,0,0,175.4688873,0,5.31278801,0.01212226,0.012105307,0,6.323755741,1.142801166,152.4711304,0.144687712,368.8033752,0,38.82842255,0,0,0,0,0,-6.751639843,2.087202072,0.960386992,-6.149999619,-9.854050636,0.764719427,0.764613986,179.1306152,179.1305237,179.1305237,177.2996521,0,0,0,20.20212555,49.70959473,0.032999996,0.044,2753918.75,48405412,267.5036011,0,3.13927E-05,17034.64648,495874.7813,5.337424278,0.12754868,0,0,0,163914.625,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944513,0.029974714,0.029964648,0
22350,9.082601547,175.4710236,175.4601898,175.4601898,175.4690247,175.4690247,494.558197,990.1138916,9.082172394,9.082172394,0,0,0,0,136.2062988,0,48.60139465,38.80210876,0,2765.404297,2765.404297,0,0,22.13270569,10.48403072,10.48411942,0.001791847,0.003583693,14.16505623,14.16610909,0,0,0,175.4710236,0,5.300652027,0.01083374,0.01083374,0,6.327957153,1.142737985,152.5033417,0.144654259,368.8470459,0,38.80210876,0,0,0,0,0,-6.751639843,2.087238312,0.960384429,-6.149999619,-9.854016304,0.764622271,0.764514863,179.1322784,179.1321869,179.1321869,177.3015594,0,0,0,20.22268486,49.75613403,0.032999996,0.044,2754528.25,48425888,267.9258728,0,3.13927E-05,17086.65234,495874.7813,5.344022751,0.12772885,0,0,0,164022.3438,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974714,0.029964648,0
22360,9.083084106,175.4732513,175.4632568,175.4632568,175.4693604,175.4693604,494.558197,990.1138916,9.082199097,9.082199097,0,0,0,0,136.0850372,0,48.64715576,38.77589798,0,2765.406494,2765.406494,0,0,22.12963104,10.48403168,10.48411942,0.003890867,0.007781734,14.16506958,14.16610909,0,0,0,175.4732513,0,5.288524628,0.00998603,0.00998603,0,6.332157612,1.142674923,152.535553,0.144620538,368.8939819,0,38.77589798,0,0,0,0,0,-6.751639843,2.08727622,0.960381746,-6.149999619,-9.853981972,0.764525235,0.764408648,179.1339722,179.1338806,179.1338806,177.3035126,0,0,0,20.24324417,49.80267334,0.032999996,0.044,2755137.25,48446364,268.3485718,0,3.13927E-05,17138.70703,495874.7813,5.350628853,0.127909198,0,0,0,164130.0469,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974714,0.029964648,0
22370,9.083580017,175.4755249,175.4661102,175.4661255,175.4697113,175.4697113,494.558197,990.1138916,9.082244873,9.082244873,0,0,0,0,135.9638519,0,48.69288254,38.74977112,0,2765.408691,2765.408691,0,0,22.12655449,10.48403263,10.48412132,0.005955757,0.011911514,14.16508389,14.16612339,0,0,0,175.4755249,0,5.276407242,0.009409587,0.009392632,0,6.336359024,1.142611742,152.5677643,0.144586504,368.9407959,0,38.74977112,0,0,0,0,0,-6.751639843,2.087315083,0.960378945,-6.149999619,-9.853945732,0.764428258,0.764302433,179.1357269,179.1356506,179.1356506,177.3055267,0,0,0,20.26381493,49.84921265,0.032999996,0.044,2755746.25,48466844,268.7715454,0,3.13927E-05,17190.81641,495874.7813,5.357236385,0.128089651,0,0,0,164237.7656,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974714,0.029964648,0
22380,9.084094048,175.4778748,175.4688263,175.4688416,175.470047,175.470047,494.558197,990.1139526,9.082310677,9.082310677,0,0,0,0,135.8427734,0,48.73857117,38.72375488,0,2765.410645,2765.410645,0,0,22.12368584,10.48403358,10.48412228,0.008037711,0.016075423,14.16509724,14.16613674,0,0,0,175.4778748,0,5.264298916,0.009053549,0.009036594,0,6.340560436,1.14254868,152.5999756,0.14455159,368.9840698,0,38.72375488,0,0,0,0,0,-6.751639843,2.087355375,0.960376024,-6.149999619,-9.853908539,0.764331222,0.76420331,179.1376343,179.1375275,179.1375275,177.3076477,0,0,0,20.28438759,49.89575958,0.032999996,0.044,2756355,48487320,269.1948547,0,3.13927E-05,17242.98047,495874.7813,5.363854408,0.128270194,0,0,0,164345.4531,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974718,0.02996465,0
22390,9.084622383,175.4803162,175.4715424,175.4715576,175.4704437,175.4704742,494.558197,990.1139526,9.0823946,9.0823946,0,0,0,0,135.7217712,0,48.78423691,38.69782257,0,2765.412842,2765.412842,0,0,22.12091827,10.48403454,10.48412418,0.010085537,0.020171074,14.16511059,14.1661644,0,0,0,175.4803162,0,5.252197742,0.008782281,0.008765327,0,6.344761372,1.142485499,152.6322021,0.144516245,369.0254822,0,38.69782257,0,0,0,0,0,-6.751639843,2.08739686,0.960372865,-6.149999619,-9.853870392,0.764234364,0.764107704,179.1396027,179.1394958,179.1394958,177.309845,0,0,0,20.30498314,49.94232559,0.032999996,0.044,2756963.5,48507796,269.6186218,0,3.13927E-05,17295.19531,495874.7813,5.370477676,0.12845099,0,0,0,164452.875,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974718,0.02996465,0
22400,9.085169792,175.4828339,175.4742432,175.4742584,175.4711304,175.4711456,494.558197,990.1139526,9.082499504,9.082499504,0,0,0,0,135.6008911,0,48.82985306,38.67201233,0,2765.415283,2765.415283,0,0,22.11794662,10.4840374,10.48412704,0.012150426,0.024300853,14.16513824,14.16619205,0,0,0,175.4828339,0,5.240109444,0.00857883,0.008561877,0,6.348962307,1.142422438,152.6644135,0.144480631,369.0701599,0,38.67201233,0,0,0,0,0,-6.751639843,2.087439775,0.960369647,-6.149999619,-9.853830338,0.764137566,0.764005065,179.1416321,179.1415253,179.1415253,177.3121185,0,0,0,20.32557678,49.98888779,0.032999996,0.044,2757572,48528268,270.0426636,0,3.13927E-05,17347.46875,495874.7813,5.377105236,0.12863186,0,0,0,164560.3125,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974718,0.02996465,0
22410,9.085737228,175.4854431,175.476944,175.4769592,175.4718018,175.471817,494.558197,990.1138916,9.082625389,9.082625389,0,0,0,0,135.4801025,0,48.87543488,38.64638138,0,2765.417725,2765.417725,0,0,22.11476898,10.48404026,10.48412895,0.014181186,0.028362373,14.16517925,14.16621876,0,0,0,175.4854431,0,5.228030205,0.00849406,0.008477105,0,6.353152275,1.142359257,152.6965332,0.144445121,369.1180725,0,38.64638138,0,0,0,0,0,-6.751639843,2.087484121,0.960366428,-6.149999619,-9.85378933,0.764040768,0.763895333,179.143692,179.1436005,179.1436005,177.3144531,0,0,0,20.34617233,50.03544617,0.032999996,0.044,2758179.75,48548744,270.4670105,0,3.13927E-05,17399.79297,495874.7813,5.38373518,0.128812745,0,0,0,164667.7344,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.029974714,0.029964648,0
22420,9.08631897,175.4881134,175.4796295,175.4796448,175.4724884,175.4725037,494.558197,990.1140747,9.08276844,9.08276844,0,0,0,0,135.3593597,0,48.9209938,38.62108612,0,2765.420166,2765.420166,0,0,22.11179733,10.48404312,10.48413277,0.016229011,0.032458022,14.16520691,14.16625977,0,0,0,175.4881134,0,5.215957165,0.00849406,0.008477105,0,6.357308865,1.142296195,152.7284088,0.144410506,369.1625061,0,38.62108612,0,0,0,0,0,-6.751639843,2.087529898,0.960362971,-6.149999619,-9.853747368,0.76394403,0.763792634,179.1459045,179.1457825,179.1457825,177.3168793,0,0,0,20.36678696,50.08202362,0.032999996,0.044,2758787.25,48569216,270.890625,0,3.13927E-05,17452.16992,495874.7813,5.390350819,0.128993332,0,0,0,164775.1406,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.02997472,0.029964654,0
22430,9.08691597,175.49086,175.4823303,175.4823456,175.4732819,175.4732971,494.558197,990.1140747,9.082929611,9.082929611,0,0,0,0,135.238739,0,48.96651077,38.59589005,0,2765.422852,2765.422852,0,0,22.10902977,10.48404789,10.48413563,0.01822564,0.03645128,14.16526127,14.16630077,0,0,0,175.49086,0,5.203894138,0.008527968,0.008511013,0,6.361464977,1.142233014,152.7602844,0.144375622,369.2033386,0,38.59589005,0,0,0,0,0,-6.751639843,2.087576866,0.960359395,-6.149999619,-9.853703499,0.763847351,0.763697028,179.1481781,179.148056,179.148056,177.3193817,0,0,0,20.38740921,50.12860107,0.032999996,0.044,2759394.5,48589688,271.3147583,0,3.13927E-05,17504.60352,495874.7813,5.396974087,0.129174113,0,0,0,164882.2813,0,1600,0,50,0,0,0,50,50,875.1640015,0.029944517,0.02997472,0.029964654,0
