Area,No. of Bedrooms,Resale,MaintenanceStaff,Price
1500,3,1,9,4400000
585,1,1,9,8000000
550,1,1,9,16000000
868,2,1,9,20000000
868,2,1,9,25500000
676,1,1,9,33500000
972,2,0,9,13000000
1944,4,0,9,13500000
888,2,0,9,25000000
1151,3,0,9,7500000
1501,3,0,9,13300000
550,1,1,9,49000000
650,1,1,9,47900000
1000,3,1,9,36100000
450,1,1,9,60500000
910,2,0,9,37400000
1177,3,0,9,107600000
1043,3,0,9,65500000
823,2,0,9,36800000
1404,3,0,9,79900000
940,2,0,9,12300000
2605,4,0,9,5750000
1543,3,0,9,5750000
825,2,0,9,21700000
1836,3,0,9,27799999
1700,3,0,9,22000000
975,2,0,9,8200000
975,2,0,9,8800000
954,2,0,9,8400000
1274,3,0,9,8400000
985,3,0,9,9200000
650,1,1,9,17800000
650,1,1,9,13000000
650,1,1,9,16000000
650,1,1,9,13700000
750,1,0,9,13700000
1350,3,0,9,13700000
990,2,1,9,9500000
1200,2,1,9,18800000
990,2,1,9,18800000
990,2,1,9,18900000
990,2,1,9,9500000
600,1,1,9,5742000
1450,2,1,9,8355000
1450,2,1,9,13500000
1404,3,0,9,13000000
600,1,1,9,13000000
725,1,0,9,5600000
1055,2,0,9,8064000
880,2,1,9,15300000
1050,2,1,9,20299999
1050,2,1,9,16200000
600,1,1,9,16299999
1100,2,0,9,120000000
688,2,0,9,138000000
890,3,0,9,3800000
727,2,0,9,3800000
716,2,0,9,4200000
2150,4,1,9,17000000
2000,4,1,9,17000000
650,1,0,9,25500000
650,1,0,9,26700000
680,1,1,9,27000000
547,1,0,9,27000000
547,1,0,9,28400000
805,2,0,9,28400000
845,2,0,9,28800000
853,2,0,9,29500000
853,2,0,9,29500000
895,2,0,9,36000000
895,2,0,9,40400000
907,2,0,9,40400000
930,2,0,9,6800000
930,2,0,9,7500000
1116,3,0,9,9200000
1261,3,0,9,7600000
1261,3,0,9,11000000
890,2,0,9,13100000
1060,2,0,9,13200000
1160,2,0,9,9000000
960,2,0,9,21700000
1341,3,0,9,12500000
1400,3,0,9,8500000
1525,3,0,9,8500000
650,1,1,9,14500000
1250,3,1,9,14500000
650,1,1,9,12000000
1000,2,1,9,12000000
1000,2,1,9,8500000
1200,3,1,9,4700000
1200,3,1,9,5600000
1026,2,1,9,5600000
1026,2,1,9,7000000
945,2,1,9,10000000
525,1,1,9,12000000
645,1,1,9,7400000
645,1,1,9,11500000
600,1,1,9,16800000
500,1,1,9,26500000
1080,3,1,9,2900000
977,2,1,9,2400000
950,2,1,9,2600000
1150,2,0,9,2400000
1060,2,1,9,2400000
500,1,0,9,2330000
590,1,0,9,2500000
620,1,0,9,2350000
580,1,0,9,2400000
580,1,0,9,2400000
585,1,1,9,2265000
580,1,1,9,2925000
485,1,0,9,2400000
600,1,1,9,2300000
594,1,0,9,2500000
580,1,1,9,2200000
760,1,1,9,2445000
500,1,0,9,2500000
560,1,1,9,2400000
560,1,1,9,2450000
550,1,0,9,2150000
585,1,1,9,2700000
590,1,1,9,2565000
580,1,1,9,2450000
560,1,0,9,2800000
525,1,0,9,2600000
572,1,1,9,2450000
620,1,1,9,2450000
560,1,1,9,2000000
585,1,1,9,2600000
545,1,1,9,2100000
545,1,0,9,2515000
560,1,1,9,2330000
580,1,1,9,2250000
545,1,1,9,2350000
585,1,1,9,2600000
710,2,1,9,2350000
590,1,1,9,2288000
590,1,1,9,2350000
594,1,1,9,2345000
580,1,1,9,2300000
585,1,1,9,2500000
572,1,0,9,2400000
525,1,0,9,2500000
525,1,0,9,2300000
585,1,1,9,2400000
550,1,1,9,2750000
595,1,0,9,2300000
594,1,0,9,2400000
585,1,1,9,2750000
580,1,0,9,2500000
585,1,1,9,2150000
585,1,1,9,2900000
580,1,0,9,2255000
585,1,1,9,2400000
590,1,0,9,2310000
525,1,0,9,2600000
585,1,1,9,2700000
580,1,1,9,2400000
595,1,0,9,2320000
590,1,1,9,2400000
585,1,1,9,2650000
615,1,1,9,4099000
590,1,1,9,2700000
570,1,1,9,2500000
590,1,0,9,2200000
520,1,1,9,2400000
850,2,1,9,2650000
535,1,1,9,2150000
445,1,0,9,2700000
500,1,1,9,2250000
550,1,1,9,2400000
630,1,1,9,2150000
580,1,1,9,2300000
630,1,1,9,2250000
525,1,0,9,2500000
580,1,1,9,2600000
500,1,1,9,2440000
560,1,0,9,2500000
580,1,0,9,2300000
555,1,0,9,2600000
620,1,0,9,2400000
585,1,1,9,2400000
545,1,0,9,2330000
560,1,0,9,2550000
620,1,0,9,2500000
580,1,0,9,2265000
580,1,0,9,2400000
585,1,1,9,2925000
355,1,1,9,2300000
620,1,1,9,2400000
580,1,1,9,2150000
594,1,0,9,2200000
760,1,1,9,2445000
590,1,1,9,2450000
575,1,0,9,2150000
580,1,0,9,2156000
550,1,0,9,2450000
585,1,1,9,2700000
585,1,1,9,2565000
525,1,0,9,2500000
580,1,0,9,2450000
560,1,0,9,2800000
572,1,1,9,2600000
620,1,1,9,2400000
555,1,0,9,2305000
560,1,1,9,2450000
585,1,1,9,2515000
545,1,1,9,13000000
594,1,0,9,13000000
555,1,1,9,31000000
545,1,0,9,14500000
710,2,1,9,22000000
750,1,1,9,14000000
750,1,1,9,14600000
1825,3,1,9,9800000
1100,2,1,9,13899999
1800,3,1,9,3400000
1225,2,0,9,9800000
829,2,1,9,15100000
720,1,1,9,42600000
893,2,1,9,2500000
380,1,1,9,4000000
600,1,1,9,16000000
1050,2,1,9,19500000
2000,3,1,9,15000000
930,2,1,9,15000000
720,1,1,9,4300000
650,1,1,9,8600000
1000,2,1,9,10500000
650,1,1,9,13000000
650,1,1,9,8500000
595,1,1,9,3200000
575,1,1,9,19800000
999,2,1,9,18000000
510,1,1,9,3100000
450,1,1,9,17000000
390,1,0,9,3400000
677,2,0,9,17500000
614,2,0,9,12000000
827,1,0,9,8600000
1020,1,1,9,18500000
407,1,0,9,23000000
1050,2,1,9,47500000
610,1,1,9,3700000
900,2,1,9,2799000
1100,2,1,9,2599000
907,3,1,9,2599000
2085,4,1,9,48000000
550,1,0,9,74500000
334,1,1,9,24500000
334,1,1,9,23400000
334,1,1,9,12800000
2100,4,1,9,16399999
3600,4,1,9,21000000
906,2,0,9,13799999
1150,3,0,9,13000000
687,2,0,9,15500000
808,2,0,9,14000000
1153,3,0,9,15800000
746,2,0,9,22000000
713,2,0,9,13000000
828,2,0,9,8200000
811,2,0,9,39600000
848,2,0,9,26800000
1234,3,0,9,11900000
698,2,0,9,20299999
450,1,0,9,15500000
1753,4,0,9,19500000
1324,3,0,9,13000000
598,2,0,9,16600000
991,3,0,9,16600000
761,2,0,9,28000000
944,3,0,9,18100000
632,2,0,9,12600000
685,2,0,9,7100000
706,2,0,9,21700000
1091,3,0,9,33100000
762,2,0,9,21800000
519,2,0,9,25400000
1059,2,0,9,25600000
651,2,0,9,37800000
928,3,0,9,35100000
642,2,0,9,32100000
735,2,0,9,26500000
788,2,0,9,54200000
1094,3,0,9,34600000
1020,3,0,9,34600000
928,3,0,9,33400000
772,2,0,9,22200000
1613,4,0,9,27300000
1023,3,0,9,27900000
1023,3,0,9,36900000
997,3,0,9,18000000
645,2,0,9,2650000
733,2,0,9,6600000
744,2,0,9,7000000
970,3,0,9,8100000
950,2,0,9,17000000
420,1,0,9,4179999
850,2,1,9,4050000
950,3,1,9,4050000
372,1,0,9,4170000
747,1,1,9,38500000
790,2,1,9,4200000
810,2,1,9,4150000
810,2,1,9,4150000
850,2,1,9,11500000
942,2,1,9,2700000
870,2,1,9,7500000
990,2,1,9,6500000
990,2,1,9,4000000
1240,2,0,9,10000000
400,1,0,9,9499000
950,2,1,9,13000000
650,1,1,9,14000000
310,1,1,9,18000000
1335,2,1,9,22500000
580,1,1,9,6100000
685,2,1,9,15100000
850,2,1,9,12500000
780,2,1,9,16500000
980,2,1,9,15100000
1035,2,0,9,12500000
1238,3,0,9,12500000
1238,2,0,9,16500000
1350,3,0,9,14800000
1238,3,0,9,8200000
1238,2,0,9,27000000
1238,2,0,9,11000000
1350,3,1,9,9300000
1200,2,1,9,14000000
900,2,1,9,19000000
1815,3,1,9,13500000
825,1,1,9,13500000
1050,2,1,9,14000000
580,1,1,9,4600000
1150,2,0,9,4400000
1056,2,1,9,2400000
1056,2,1,9,13500000
1055,2,1,9,15500000
640,1,0,9,23700000
600,1,0,9,5999000
575,1,1,9,4299000
1190,2,1,9,5999000
1150,2,0,9,5999000
1001,3,1,9,5990000
645,1,1,9,5990000
615,1,1,9,4199000
905,2,1,9,3200000
902,2,1,9,19500000
902,2,0,9,16500000
902,2,0,9,18000000
625,1,1,9,16500000
950,2,1,9,11500000
1600,3,0,9,9500000
650,2,0,9,4349000
850,2,0,9,3200000
850,2,0,9,4800000
1450,2,0,9,4200000
1100,2,1,9,4500000
870,2,1,9,2100000
890,2,1,9,4600000
1600,2,1,9,4000000
870,2,1,9,4000000
870,2,1,9,4300000
590,1,1,9,2600000
850,2,1,9,25000000
490,1,0,9,11500000
490,1,0,9,17000000
530,1,0,9,8500000
400,1,0,9,12500000
650,1,1,9,14000000
1750,3,1,9,25000000
1075,2,0,9,14000000
1200,2,1,9,18500000
700,1,1,9,21000000
802,1,1,9,12000000
652,1,1,9,36500000
1350,2,1,9,12400000
650,1,1,9,17900000
1020,2,1,9,15000000
1050,2,1,9,17700000
864,1,1,9,12100000
1950,3,1,9,13000000
650,1,1,9,13000000
1100,2,1,9,11500000
1395,2,0,9,15800000
984,3,0,9,11000000
676,2,0,9,16600000
725,2,0,9,15500000
725,2,0,9,14900000
641,2,0,9,14800000
880,3,0,9,15700000
616,2,0,9,15500000
981,2,0,9,13500000
915,2,0,9,20000000
883,2,0,9,12900000
879,2,0,9,9000000
928,2,0,9,16000000
919,2,0,9,7600000
800,2,0,9,7600000
1012,3,0,9,5500000
766,2,0,9,5500000
535,1,1,9,6190000
1200,3,1,9,7800000
975,2,1,9,58500000
975,2,1,9,7400000
565,1,1,9,40300000
565,1,1,9,13000000
756,1,0,9,35000000
700,1,1,9,6500000
2500,4,0,9,13000000
880,2,1,9,3188000
1750,3,0,9,15100000
1075,2,1,9,30000000
960,2,1,9,30000000
1100,2,1,9,11000000
1150,3,0,9,28500000
797,1,0,9,27500000
957,3,0,9,30000000
3500,4,1,9,2300000
3500,4,1,9,2300000
1545,3,1,9,8900000
3500,4,1,9,2000000
840,2,1,9,2800000
1195,2,1,9,7150000
640,1,1,9,2600000
640,1,1,9,2600000
1017,2,0,9,7000000
525,1,1,9,7200000
555,1,0,9,4250000
1060,2,1,9,39000000
530,1,0,9,18200000
385,1,1,9,2300000
1060,2,1,9,11000000
1060,2,1,9,3800000
640,1,1,9,3800000
1340,3,1,9,4000000
970,2,1,9,3400000
350,1,1,9,3300000
580,1,1,9,3200000
300,1,1,9,3500000
300,1,1,9,4700000
300,1,1,9,4600000
550,1,1,9,4500000
550,1,1,9,4500000
550,1,1,9,12000000
550,1,1,9,12000000
650,2,1,9,4275000
650,2,1,9,4250000
650,2,1,9,4200000
650,2,1,9,17500000
750,2,1,9,12000000
750,2,1,9,18000000
660,1,1,9,18000000
650,1,0,9,17000000
640,1,0,9,25000000
1300,3,1,9,91800000
900,2,1,9,91800000
1000,2,1,9,3061000
1000,2,1,9,2116000
900,2,1,9,2063000
1250,3,1,9,2929000
2600,4,1,9,2750000
2600,4,1,9,3900000
972,2,0,9,3100000
672,1,0,9,8500000
655,1,0,9,22000000
930,2,0,9,13000000
700,1,1,9,5690000
650,1,1,9,8413000
400,1,1,9,4200000
450,1,1,9,5599000
1000,2,1,9,5200000
510,1,1,9,3250000
769,1,0,9,7998999
1137,2,0,9,3200000
555,1,1,9,3150000
950,2,1,9,3300000
950,2,1,9,6000000
600,1,1,9,4699000
1060,2,1,9,5299000
600,1,1,9,10100000
585,1,1,9,7998999
600,1,1,9,3300000
982,2,1,9,3999000
710,1,1,9,4999000
860,2,1,9,4499000
1431,3,1,9,4099000
1080,2,1,9,3699000
607,1,1,9,4200000
688,1,1,9,4500000
768,1,1,9,3800000
810,2,1,9,3250000
565,1,1,9,4100000
650,1,1,9,4100000
650,1,1,9,6300000
810,2,1,9,4999000
650,1,1,9,3250000
600,1,1,9,4500000
650,1,1,9,5500000
650,1,1,9,9200000
964,2,1,9,9700000
750,1,1,9,9700000
600,1,1,9,3500000
1000,2,1,9,13000000
966,2,1,9,4000000
600,1,1,9,7500000
1150,2,0,9,7500000
1150,2,0,9,3800000
687,1,0,9,4800000
880,2,1,9,10800000
679,1,1,9,5600000
1155,2,0,9,8750000
1055,2,0,9,4700000
667,1,1,9,5600000
687,1,1,9,5700000
1026,2,1,9,46500000
540,1,1,9,7200000
792,2,1,9,4800000
500,1,1,9,16000000
560,1,1,9,16000000
540,1,1,9,4500000
1250,3,0,9,12000000
650,2,1,9,2000000
550,1,1,9,7800000
970,2,1,9,7800000
1150,2,0,9,7500000
650,1,1,9,4600000
1375,3,1,9,2100000
590,1,1,9,13899999
1103,2,1,9,13000000
1103,2,1,9,16200000
1155,2,0,9,12500000
685,1,1,9,7800000
582,1,1,9,8900000
1200,2,1,9,8300000
1350,3,1,9,22500000
810,2,1,9,34500000
680,2,0,9,7000000
960,2,0,9,12500000
750,1,0,9,18000000
750,1,0,9,25000000
1655,3,1,9,25000000
2465,4,1,9,17000000
750,2,1,9,10000000
765,2,1,9,3488000
1120,2,1,9,20000000
1750,3,1,9,12000000
1313,3,1,9,11500000
1400,3,1,9,3000000
1234,2,0,9,19000000
660,1,0,9,3100000
925,2,1,9,8192000
525,1,1,9,5401000
575,1,1,9,6798999
450,1,1,9,4801000
1600,3,1,9,120000000
400,1,1,9,6200000
703,2,0,9,3200000
461,1,0,9,15500000
577,2,0,9,37500000
416,1,0,9,21000000
3000,4,1,9,55000000
700,1,1,9,8900000
620,1,1,9,5300000
1515,3,1,9,4500000
1750,3,1,9,8800000
1900,3,1,9,9700000
2000,3,1,9,16399999
1100,2,0,9,8200000
325,1,1,9,39600000
325,1,1,9,26800000
1050,2,0,9,11900000
560,1,1,9,20299999
808,2,0,9,13700000
450,1,0,9,15500000
1753,4,0,9,19500000
1324,3,0,9,13000000
598,2,0,9,16399999
991,3,0,9,8200000
663,2,0,9,39600000
761,2,0,9,26800000
944,3,0,9,11900000
632,2,0,9,20299999
808,2,0,9,13700000
450,1,0,9,15500000
1753,4,0,9,19500000
1324,3,0,9,13000000
598,2,0,9,11500000
991,3,0,9,12100000
663,2,0,9,11000000
761,2,0,9,17700000
944,3,0,9,13000000
632,2,0,9,12100000
641,2,0,9,15800000
676,2,0,9,8995000
616,2,0,9,8978000
984,3,0,9,10600000
725,2,0,9,11500000
676,2,0,9,5950000
880,3,0,9,6320000
630,2,0,9,6220000
629,2,0,9,8000000
720,2,0,9,2057000
789,3,0,9,3722999
769,1,0,9,6320000
365,1,0,9,6220000
349,1,0,9,8000000
534,2,0,9,6320000
605,1,0,9,7020000
1095,3,0,9,9370000
365,1,0,9,6450000
349,1,0,9,9550000
534,2,0,9,8200000
384,1,0,9,7400000
426,1,0,9,9550000
583,3,0,9,8200000
455,2,0,9,9990000
633,3,0,9,9650000
539,2,0,9,14500000
505,2,0,9,17600000
693,1,0,9,14000000
538,2,0,9,12600000
981,2,0,9,10000000
645,3,0,9,15700000
649,2,0,9,12500000
783,3,0,9,3988000
623,2,0,9,3308000
561,1,0,9,3661000
447,1,0,9,2057000
699,2,0,9,3722999
557,2,0,9,11500000
1108,3,0,9,6152000
973,1,0,9,3459000
1077,3,0,9,4371000
605,1,0,9,3574000
1095,3,0,9,4584000
1386,3,0,9,3326000
769,1,0,9,6694000
362,1,0,9,6663000
510,2,0,9,13400000
374,1,0,9,9774000
535,2,0,9,13200000
348,1,0,9,9550000
400,1,0,9,8200000
398,1,0,9,9990000
783,3,0,9,9650000
571,2,0,9,14500000
773,3,0,9,17600000
693,1,0,9,14000000
538,2,0,9,12600000
981,2,0,9,12900000
645,3,0,9,16800000
649,2,0,9,16399999
783,3,0,9,19400000
623,2,0,9,12300000
561,1,0,9,10000000
576,2,0,9,15700000
751,2,0,9,12500000
731,2,0,9,3459000
863,3,0,9,4371000
547,2,0,9,3574000
447,1,0,9,4584000
699,2,0,9,3326000
557,2,0,9,11500000
362,1,0,9,6152000
510,2,0,9,3300000
374,1,0,9,6500000
535,2,0,9,2300000
348,1,0,9,5600000
1386,3,0,9,2200000
769,1,0,9,6800000
637,1,1,9,2200000
550,1,0,9,10000000
400,1,1,9,10000000
600,1,1,9,2200000
620,1,1,9,2200000
605,1,1,9,10500000
585,1,1,9,14600000
1120,2,1,9,3000000
1120,2,1,9,33500000
585,1,1,9,33500000
550,1,1,9,8500000
1140,2,0,9,12000000
850,2,0,9,12000000
830,2,1,9,39900000
912,2,1,9,9300000
2040,3,0,9,13799999
1050,2,1,9,12000000
1150,3,1,9,11000000
1150,3,1,9,6500000
2500,4,0,9,25000000
600,1,1,9,24000000
1000,2,0,9,4200000
1580,3,0,9,3400000
1650,3,1,9,5900000
735,1,1,9,5900000
1850,3,1,9,14800000
660,2,1,9,22500000
455,1,0,9,50000000
580,1,1,9,46000000
950,2,1,9,80000000
950,2,1,9,29700000
1460,3,1,9,40000000
1050,2,1,9,17500000
2300,3,0,9,6500000
2580,4,1,9,6500000
2590,5,1,9,65000000
2015,3,1,9,2700000
1295,3,1,9,2600000
1075,2,1,9,9500000
670,1,1,9,3400000
385,1,1,9,20700000
2200,3,1,9,10500000
610,1,1,9,10500000
610,1,1,9,2500000
575,1,1,9,3100000
610,1,1,9,40000000
1450,2,1,9,4200000
956,2,1,9,3400000
956,2,1,9,3300000
590,1,1,9,3200000
600,1,1,9,4200000
950,3,1,9,3200000
1100,2,1,9,11500000
590,1,1,9,18000000
590,1,1,9,23500000
630,1,1,9,4260000
700,2,1,9,4600000
460,1,1,9,4500000
720,1,1,9,4800000
900,2,0,9,7500000
1035,3,1,9,7500000
695,1,0,9,5350000
670,2,1,9,19500000
690,2,1,9,25000000
670,2,1,9,47500000
650,1,1,9,4200000
650,1,1,9,10200000
610,1,1,9,5099000
1800,3,1,9,7298999
1800,3,1,9,6000000
2050,4,1,9,7800000
544,1,1,9,9800000
786,3,0,9,6320000
384,1,0,9,6450000
538,2,0,9,9500000
349,1,0,9,7600000
534,2,0,9,9600000
786,3,0,9,8500000
384,1,0,9,8200000
426,1,0,9,7700000
583,3,0,9,6100000
455,2,0,9,6500000
633,3,0,9,7900000
1098,2,0,9,8300000
539,2,0,9,12000000
505,2,0,9,9700000
365,1,0,9,12800000
693,1,0,9,21000000
538,2,0,9,13799999
981,2,0,9,13000000
1386,3,0,9,15500000
645,3,0,9,14000000
687,2,0,9,15800000
1153,3,0,9,22000000
746,2,0,9,13000000
713,2,0,9,7700000
828,2,0,9,8600000
811,2,0,9,5500000
848,2,0,9,5500000
1234,3,0,9,8500000
698,2,0,9,12800000
1010,2,1,9,13200000
1177,2,1,9,9400000
700,2,0,9,10000000
700,2,0,9,8400000
950,2,1,9,18000000
750,2,0,9,26000000
1548,3,0,9,22500000
1250,2,0,9,92400000
1180,2,0,9,113400000
952,2,1,9,139500000
610,1,1,9,85000000
1200,3,1,9,12000000
1040,2,1,9,12000000
3080,3,0,9,27000000
3780,4,0,9,35000000
4650,5,0,9,70000000
2100,5,1,9,23000000
550,1,1,9,16000000
550,1,1,9,5950000
1281,2,1,9,8000000
1650,3,1,9,22500000
4250,3,1,9,7500000
1850,3,1,9,16200000
1054,2,0,9,16800000
540,1,1,9,8400000
600,2,1,9,8400000
1281,2,1,9,9500000
528,1,1,9,9200000
1057,2,0,9,11500000
830,1,0,9,12500000
950,2,0,9,10200000
950,2,0,9,7500000
1200,2,0,9,14000000
1150,2,0,9,9000000
1026,2,1,9,25800000
989,2,1,9,13000000
927,2,1,9,13000000
385,1,0,9,23000000
1050,2,1,9,23500000
1145,2,0,9,23000000
890,3,1,9,13000000
1050,2,1,9,9500000
500,2,1,9,9500000
1800,3,1,9,2000000
1850,3,0,9,2200000
1850,3,0,9,24000000
1050,2,0,9,9500000
450,1,1,9,3000000
450,1,1,9,23000000
820,2,1,9,2520000
820,2,1,9,2576000
828,2,1,9,2836000
750,1,1,9,240000000
330,1,1,9,2520000
950,2,1,9,18500000
630,1,0,9,2576000
644,1,0,9,2520000
709,1,0,9,2520000
3000,2,0,9,2576000
630,1,0,9,2576000
980,2,0,9,2520000
644,1,0,9,3064000
630,1,0,9,3188000
630,1,0,9,19000000
644,1,0,9,19000000
644,1,0,9,25000000
630,1,0,9,30000000
766,1,0,9,4800000
797,1,0,9,8500000
980,2,0,9,8000000
980,2,0,9,4400000
1600,3,1,9,4500000
1212,3,1,9,23500000
250,1,1,9,47500000
1300,1,0,9,5250000
1200,1,0,9,3900000
550,1,0,9,19500000
650,1,0,9,4100000
1100,2,1,9,9400000
1650,3,0,9,18000000
679,1,1,9,18000000
724,1,0,9,19000000
1278,2,1,9,19000000
645,1,0,9,26800000
650,1,1,9,19100000
1278,2,1,9,19500000
1278,2,1,9,10500000
721,2,1,9,13500000
721,2,1,9,13799999
1787,3,1,9,11500000
1278,2,1,9,16500000
1435,3,0,9,3500000
1140,2,0,9,9800000
1635,3,0,9,14800000
1635,3,0,9,13500000
1260,2,0,9,3500000
1240,2,1,9,9300000
450,1,0,9,3800000
660,2,1,9,30000000
1660,3,0,9,8600000
1385,3,0,9,8200000
650,1,1,9,9000000
960,2,0,9,5400000
890,2,1,9,10000000
2000,4,1,9,4000000
1150,2,0,9,8400000
1109,2,0,9,7300000
1125,2,0,9,4350000
675,1,1,9,5800000
475,1,1,9,26000000
680,1,1,9,14600000
660,1,1,9,30000000
600,1,1,9,8700000
660,1,1,9,8700000
660,1,0,9,10600000
1250,3,0,9,8700000
850,2,0,9,28500000
1815,3,1,9,37700000
1158,2,1,9,11500000
1158,2,1,9,29000000
644,1,1,9,12500000
595,1,1,9,9000000
1289,3,0,9,8800000
1556,3,0,9,8300000
1550,3,0,9,9800000
1475,3,1,9,8300000
1570,3,0,9,8500000
1155,2,0,9,9000000
1157,2,1,9,6500000
1157,2,0,9,18500000
1165,2,1,9,22500000
1140,2,1,9,22500000
1155,2,0,9,5800000
1225,3,0,9,7700000
650,1,1,9,8000000
1150,2,1,9,9500000
768,2,1,9,10000000
768,2,1,9,3600000
650,1,1,9,79000000
1162,2,1,9,4400000
879,2,1,9,22000000
1200,2,1,9,9200000
650,1,1,9,2200000
500,1,0,9,11000000
3300,6,1,9,11000000
550,1,1,9,8200000
1200,3,1,9,2650000
1165,2,1,9,30000000
820,2,1,9,9100000
550,1,1,9,9100000
1250,2,1,9,33000000
1100,2,1,9,33500000
380,1,1,9,19200000
2000,4,1,9,13000000
600,1,1,9,10500000
600,1,1,9,6500000
1700,5,0,9,7500000
1650,4,0,9,17000000
1150,2,1,9,12300000
800,2,1,9,12000000
575,1,1,9,17500000
380,1,1,9,11500000
435,1,1,9,10000000
1100,2,1,9,18000000
525,1,1,9,17000000
750,1,1,9,16000000
650,2,1,9,9400000
585,1,1,9,9600000
610,1,1,9,9500000
2250,2,0,9,8000000
2250,3,0,9,7700000
2200,3,0,9,7500000
1800,3,0,9,8000000
1500,3,0,9,7500000
1400,3,0,9,15000000
930,2,0,9,8400000
1100,2,0,9,8700000
950,2,0,9,8400000
1150,2,0,9,8500000
1110,2,0,9,5500000
1500,2,1,9,8000000
1010,1,0,9,16500000
1200,2,0,9,2650000
1050,2,0,9,5800000
1110,2,0,9,19800000
580,2,1,9,10500000
1050,2,1,9,39000000
1100,2,1,9,5900000
610,1,0,9,26500000
550,1,1,9,13000000
1200,2,0,9,27000000
590,1,0,9,39500000
1600,3,1,9,39000000
350,1,1,9,38500000
1250,3,1,9,38500000
1220,2,1,9,9300000
1250,3,1,9,25000000
940,3,1,9,4250000
940,3,1,9,10800000
985,3,1,9,10800000
985,3,1,9,2600000
960,2,0,9,2465000
1250,3,1,9,7200000
635,1,1,9,7000000
1180,2,0,9,2485000
1180,2,0,9,14500000
530,1,1,9,14500000
700,1,0,9,4100000
995,2,0,9,2750000
1020,2,0,9,2750000
